date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-06-26,SPY,long,2026-06-26 10:00:00-04:00,2026-06-26 15:45:00-04:00,731.31,724.405,724.405,739.37,13.9088986514752,-96.04094518843587,-0.0009441960317785854,-0.09441960317785855,stop,1,2
2026-06-26,QQQ,long,2026-06-26 10:00:00-04:00,2026-06-26 15:45:00-04:00,709.65,705.84,704.45,726.83,14.319893719849905,-54.558795072627355,-0.0005368843796237506,-0.05368843796237505,eod,1,2
2026-06-29,SPY,short,2026-06-29 10:00:00-04:00,2026-06-29 13:00:00-04:00,736.41,739.37,739.37,716.58,13.792122185717497,-40.82468166972429,-0.0004019500006789746,-0.04019500006789746,stop,1,2
2026-06-29,QQQ,short,2026-06-29 10:00:00-04:00,2026-06-29 15:45:00-04:00,712.48,723.95,726.83,702.81,14.249626979869257,-163.44322145910076,-0.0016098697507298488,-0.16098697507298487,eod,1,2
2026-06-29,AAPL,short,2026-06-29 10:00:00-04:00,2026-06-29 15:45:00-04:00,283.522,281.63,288.8,274.21,35.75112304678768,67.64112480452215,0.0006673203490381684,0.06673203490381684,eod,1,2
2026-06-29,MSFT,short,2026-06-29 10:30:00-04:00,2026-06-29 15:45:00-04:00,375.05,368.48,378.88,355.43,27.044378138786268,177.6815643718256,0.0017517664311425126,0.17517664311425127,eod,2,4
2026-07-01,NVDA,long,2026-07-01 10:00:00-04:00,2026-07-01 15:45:00-04:00,195.73,197.58,189.8,200.63,51.91213496852283,96.03744969176842,0.0009451795841209947,0.09451795841209946,eod,1,2
2026-07-02,QQQ,long,2026-07-02 10:00:00-04:00,2026-07-02 10:15:00-04:00,730.0,723.91,723.91,731.92,13.932008112819382,-84.84592940707049,-0.0008342465753424701,-0.08342465753424701,stop,1,2
2026-07-02,SPY,short,2026-07-02 10:30:00-04:00,2026-07-02 12:30:00-04:00,747.61,742.375,750.18,742.375,13.592489840180633,71.1566843133458,0.0007002314040743188,0.07002314040743188,target,3,4
2026-07-06,MSFT,long,2026-07-06 11:00:00-04:00,2026-07-06 15:45:00-04:00,385.75,386.88,374.89,392.2,26.361625399478363,29.788636701410432,0.0002929358392741402,0.029293583927414015,eod,1,6
2026-07-07,AAPL,short,2026-07-07 10:00:00-04:00,2026-07-07 15:45:00-04:00,311.1,310.65,317.4,307.0,32.69680444075512,14.713561998341293,0.00014464802314369832,0.014464802314369833,eod,1,2
2026-07-07,NVDA,long,2026-07-07 10:00:00-04:00,2026-07-07 10:15:00-04:00,192.89,192.35,192.35,197.55,52.74222208366818,-28.4807999251804,-0.00027995230442220547,-0.027995230442220548,stop,1,2
2026-07-07,MSFT,short,2026-07-07 10:45:00-04:00,2026-07-07 10:45:00-04:00,391.5,392.2,392.2,381.22,25.97854185881542,-18.184979301170497,-0.00017879948914431383,-0.017879948914431384,stop,2,5
2026-07-08,AAPL,long,2026-07-08 10:00:00-04:00,2026-07-08 15:45:00-04:00,309.6401,313.26,307.0,315.48,32.84064512250228,118.87985127894511,0.0011690669264090706,0.11690669264090706,eod,1,2
2026-07-08,NVDA,short,2026-07-08 10:00:00-04:00,2026-07-08 12:15:00-04:00,197.1,200.055,200.055,191.14,51.652301496316674,-152.63255092161643,-0.0014992389649923965,-0.14992389649923962,stop,1,2
2026-07-09,SPY,short,2026-07-09 10:15:00-04:00,2026-07-09 13:00:00-04:00,747.27,750.96,750.96,739.51,13.603390166649074,-50.19650971493583,-0.000493797422618338,-0.04937974226183381,stop,2,3
2026-07-09,QQQ,short,2026-07-09 10:15:00-04:00,2026-07-09 10:15:00-04:00,719.3,716.35,716.35,700.91,14.12537983992821,41.66987052778725,0.00041012095092450053,0.04101209509245005,stop,2,3
2026-07-09,BRK.B,long,2026-07-09 10:15:00-04:00,2026-07-09 15:45:00-04:00,495.76,495.39,489.2801,504.9069,20.50297060253578,-7.586099122938331,-7.463288688074967e-05,-0.007463288688074966,eod,2,3
2026-07-09,MSFT,long,2026-07-09 11:00:00-04:00,2026-07-09 11:00:00-04:00,379.32,381.22,381.22,385.31,26.794775113362974,50.91007271539056,0.0005008963408204244,0.05008963408204244,stop,1,6
2026-07-10,MSFT,short,2026-07-10 10:00:00-04:00,2026-07-10 10:00:00-04:00,384.76,385.31,385.31,373.35,26.429163902880713,-14.536040146584693,-0.00014294625220917233,-0.014294625220917232,stop,1,2
2026-07-10,SPY,short,2026-07-10 10:15:00-04:00,2026-07-10 10:15:00-04:00,752.4909,752.41,752.41,745.59,13.511700273395629,1.093096552118279,1.0750960576405958e-05,0.0010750960576405956,stop,2,3
2026-07-10,IWM,short,2026-07-10 10:15:00-04:00,2026-07-10 10:30:00-04:00,295.37,294.9,299.972,294.9,34.42306533809437,16.17884070890529,0.00015912245657989207,0.015912245657989207,target,2,3
