date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-07-07,AAPL,short,2026-07-07 10:00:00-04:00,2026-07-07 15:45:00-04:00,311.1,310.65,317.4,307.0,32.327230542942466,14.54725374432558,0.00014464802314369834,0.014464802314369835,eod,1,2
2026-07-07,NVDA,long,2026-07-07 10:00:00-04:00,2026-07-07 10:15:00-04:00,192.89,192.35,192.35,197.55,52.14607365484905,-28.15887977361807,-0.00027995230442220547,-0.027995230442220544,stop,1,2
2026-07-08,AAPL,long,2026-07-08 10:00:00-04:00,2026-07-08 15:45:00-04:00,309.6401,313.26,307.0,315.48,32.475251943486874,117.55716451022725,0.0011690669264090706,0.11690669264090706,eod,1,2
2026-07-08,NVDA,short,2026-07-08 10:00:00-04:00,2026-07-08 12:15:00-04:00,197.1,200.055,200.055,191.14,51.07760515351342,-150.9343232286328,-0.0014992389649923963,-0.14992389649923962,stop,1,2
2026-07-09,MSFT,long,2026-07-09 11:00:00-04:00,2026-07-09 11:00:00-04:00,379.32,381.22,381.22,385.31,26.500850320137697,50.35161560826253,0.0005008963408204245,0.05008963408204245,stop,1,6
2026-07-10,MSFT,short,2026-07-10 10:00:00-04:00,2026-07-10 10:00:00-04:00,384.76,385.31,385.31,373.35,26.13924967511035,-14.37658732131099,-0.00014294625220917233,-0.014294625220917232,stop,1,2
2026-07-13,QQQ,long,2026-07-13 10:00:00-04:00,2026-07-13 10:00:00-04:00,716.05,715.125,715.125,726.39,14.043572440839784,-12.99030450777616,-0.00012918092311988753,-0.012918092311988753,stop,1,2
2026-07-13,AAPL,short,2026-07-13 10:15:00-04:00,2026-07-13 10:15:00-04:00,320.51,317.4,317.4,312.17,31.370631230889984,97.56266312806828,0.0009703285388911467,0.09703285388911466,stop,1,3
2026-07-14,IWM,short,2026-07-14 10:00:00-04:00,2026-07-14 15:45:00-04:00,294.715,294.49,298.21,292.6,34.14945721162939,7.683627872615448,7.63449434199026e-05,0.00763449434199026,eod,1,2
2026-07-14,MSFT,long,2026-07-14 10:00:00-04:00,2026-07-14 15:45:00-04:00,385.27,384.94,381.5,393.65,26.124862161374143,-8.621204513253051,-8.565421652347293e-05,-0.008565421652347291,eod,1,2
2026-07-15,NVDA,short,2026-07-15 10:00:00-04:00,2026-07-15 15:45:00-04:00,210.71,212.49,213.99,203.8,47.76357801936923,-85.01916887447727,-0.0008447629443310718,-0.08447629443310717,eod,1,2
2026-07-15,QQQ,short,2026-07-15 10:15:00-04:00,2026-07-15 10:30:00-04:00,718.93,714.34,726.39,714.34,13.987121983466876,64.20088990411182,0.0006384488058642592,0.06384488058642591,target,1,3
2026-07-15,BRK.B,long,2026-07-15 10:15:00-04:00,2026-07-15 10:15:00-04:00,490.45,490.7,490.7,497.08,20.51622325734377,5.129055814335943,5.097359567743909e-05,0.005097359567743909,stop,1,3
2026-07-16,QQQ,long,2026-07-16 10:00:00-04:00,2026-07-16 10:00:00-04:00,709.47,710.08,710.08,724.36,14.183396904937046,8.651872112011791,8.597967496864048e-05,0.008597967496864048,stop,1,2
2026-07-17,SPY,long,2026-07-17 10:00:00-04:00,2026-07-17 10:00:00-04:00,744.83,745.59,745.59,754.57,13.511217041951701,10.26852495188317,0.00010203670636252446,0.010203670636252445,stop,1,2
2026-07-17,QQQ,long,2026-07-17 10:00:00-04:00,2026-07-17 10:00:00-04:00,693.41,700.91,700.91,713.599,14.514625750785358,108.85969313089018,0.0010816111679958465,0.10816111679958466,stop,1,2
2026-07-17,IWM,long,2026-07-17 10:00:00-04:00,2026-07-17 11:00:00-04:00,294.97,294.15,294.15,297.81,34.157618100705704,-28.009246842580385,-0.0002779943723090653,-0.027799437230906526,stop,1,2
2026-07-17,NVDA,long,2026-07-17 10:00:00-04:00,2026-07-17 10:00:00-04:00,201.7299,203.8,203.8,211.08,49.93147612962137,103.36314873593045,0.0010261741070609887,0.10261741070609887,stop,1,2
2026-07-20,SPY,short,2026-07-20 10:00:00-04:00,2026-07-20 15:45:00-04:00,745.52,742.1,754.57,740.8,13.524798799971158,46.25481189590081,0.00045874020817683755,0.045874020817683756,eod,1,2
2026-07-20,QQQ,short,2026-07-20 10:00:00-04:00,2026-07-20 15:45:00-04:00,700.66,696.0,713.599,686.76,14.397330349305065,67.09155942776114,0.0006650872034938441,0.0665087203493844,eod,1,2
2026-07-20,NVDA,short,2026-07-20 10:00:00-04:00,2026-07-20 15:45:00-04:00,205.5988,203.38,211.08,197.97,49.097283828927324,108.93705335962473,0.001079189178146962,0.1079189178146962,eod,1,2
2026-07-20,BRK.B,long,2026-07-20 12:45:00-04:00,2026-07-20 15:45:00-04:00,491.83,491.41,486.17,502.99,20.546197555705888,-8.629402973395631,-8.539536018542161e-05,-0.008539536018542161,eod,1,13
2026-07-21,NVDA,short,2026-07-21 10:00:00-04:00,2026-07-21 15:45:00-04:00,204.82,207.17,211.08,202.28,49.33294308917824,-115.93241625956857,-0.0011473488917097914,-0.11473488917097913,eod,1,2
2026-07-21,BRK.B,long,2026-07-21 10:00:00-04:00,2026-07-21 15:45:00-04:00,489.42,489.66,486.17,492.25,20.621920154263268,4.949260837023372,4.903763638592806e-05,0.0049037636385928065,eod,1,2
2026-07-22,BRK.B,short,2026-07-22 10:45:00-04:00,2026-07-22 15:45:00-04:00,489.9,489.37,492.25,487.38,20.602725225522008,10.919444369526103,0.0001081853439477389,0.010818534394773888,eod,1,5
2026-07-24,IWM,short,2026-07-24 10:00:00-04:00,2026-07-24 15:45:00-04:00,291.33,291.2,296.44,290.17,34.64925353523559,4.504402959580469,4.46229361891997e-05,0.004462293618919969,eod,1,2
2026-07-27,SPY,short,2026-07-27 10:00:00-04:00,2026-07-27 10:30:00-04:00,741.6,737.29,750.02,737.29,13.612213420598895,58.66863984278204,0.000581175836030213,0.05811758360302129,target,1,2
2026-07-27,IWM,short,2026-07-27 10:00:00-04:00,2026-07-27 15:45:00-04:00,294.37,292.92,296.44,290.48,34.31288628834602,49.75368511810134,0.0004925773686177221,0.04925773686177221,eod,1,2
2026-07-27,BRK.B,short,2026-07-27 10:00:00-04:00,2026-07-27 15:45:00-04:00,495.34,497.19,502.99,490.25,20.401461027197946,-37.742702900316665,-0.0003734808414422464,-0.03734808414422463,eod,1,2
